Fecha,Demanda
2023-10-09-00:15:37,539
2023-10-09-00:15:38,561.15
2023-10-09-00:15:39,548.2
2023-10-09-00:15:40,544.83
2023-10-09-00:15:41,541.77
2023-10-09-00:15:42,547.7
2023-10-09-00:15:46,544.33
2023-10-09-00:15:48,535.87
2023-10-09-00:15:49,545.38
2023-10-09-00:15:50,543.85
2023-10-09-00:15:51,535.17
2023-10-09-00:15:52,543.52
2023-10-09-00:15:53,549.37
2023-10-09-00:15:54,538.3
2023-10-09-00:15:55,534.73
2023-10-09-00:15:56,541.07
2023-10-09-00:15:57,545.34
2023-10-09-00:16:01,541.93
2023-10-09-00:16:03,546.15
2023-10-09-00:16:04,534.77
2023-10-09-00:16:05,545.42
2023-10-09-00:16:06,538.75
2023-10-09-00:16:07,551.19
2023-10-09-00:16:08,535.68
2023-10-09-00:16:09,532.67
2023-10-09-00:16:10,541.1
2023-10-09-00:16:11,547.57
2023-10-09-00:16:12,544.06
2023-10-09-00:16:14,553.3
2023-10-09-00:16:15,540.21
2023-10-09-00:16:16,548.75
2023-10-09-00:16:16,533.56
2023-10-09-00:16:19,535.29
2023-10-09-00:16:20,550.6
2023-10-09-00:16:21,545.55
2023-10-09-00:16:22,540.95
2023-10-09-00:16:24,547.33
2023-10-09-00:16:27,531.34
2023-10-09-00:16:28,550.2
2023-10-09-00:16:29,529.35
2023-10-09-00:16:30,548.78
2023-10-09-00:16:31,538.62
2023-10-09-00:16:32,547.46
2023-10-09-00:16:33,533.94
2023-10-09-00:16:34,540.32
2023-10-09-00:16:35,545.31
2023-10-09-00:16:36,533.95
2023-10-09-00:16:37,545.81
2023-10-09-00:16:38,540.38
2023-10-09-00:16:39,539.08
2023-10-09-00:16:40,530.2
2023-10-09-00:16:41,546.8
2023-10-09-00:16:43,540.92
2023-10-09-00:16:44,529.76
2023-10-09-00:16:45,543.96
2023-10-09-00:16:46,550.51
2023-10-09-00:16:47,554.75
2023-10-09-00:16:48,536.26
2023-10-09-00:16:49,540.17
2023-10-09-00:16:50,528.38
2023-10-09-00:16:51,540.05
2023-10-09-00:16:52,530.74
2023-10-09-00:16:53,545.19
2023-10-09-00:16:54,530.39
2023-10-09-00:16:55,550.47
2023-10-09-00:16:56,530.66
2023-10-09-00:16:58,547.81
2023-10-09-00:17:00,533.17
2023-10-09-00:17:01,544.15
2023-10-09-00:17:01,542.23
2023-10-09-00:17:02,554.36
2023-10-09-00:17:03,531.41
2023-10-09-00:17:04,549.49
2023-10-09-00:17:05,529.64
2023-10-09-00:17:06,535.72
2023-10-09-00:17:07,536.23
2023-10-09-00:17:08,561.89
2023-10-09-00:17:09,552.74
2023-10-09-00:17:10,548.63
2023-10-09-00:17:11,550.38
2023-10-09-00:17:12,549.23
2023-10-09-00:17:16,547.37
2023-10-09-00:17:19,546.75
2023-10-09-00:17:20,545.28
2023-10-09-00:17:21,549.4
2023-10-09-00:17:22,552.65
2023-10-09-00:17:24,549.58
2023-10-09-00:17:25,532.52
2023-10-09-00:17:25,542.59
2023-10-09-00:17:26,541.76
2023-10-09-00:17:29,538.62
2023-10-09-00:17:30,551.87
2023-10-09-00:17:31,539.53
2023-10-09-00:17:31,548.64
2023-10-09-00:17:32,530.18
2023-10-09-00:17:33,536.69
2023-10-09-00:17:34,543.82
2023-10-09-00:17:35,537.04
2023-10-09-00:17:36,533.37
2023-10-09-00:17:37,533.83
2023-10-09-00:17:38,535.01
2023-10-09-00:17:39,545.57
2023-10-09-00:17:40,539.85
2023-10-09-00:17:41,538.06
2023-10-09-00:17:42,548.67
2023-10-09-00:17:46,533.11
2023-10-09-00:17:48,533.86
2023-10-09-00:17:49,555.84
2023-10-09-00:17:50,541.87
2023-10-09-00:17:51,532.59
2023-10-09-00:17:52,555.32
2023-10-09-00:17:53,546.76
2023-10-09-00:17:54,530.93
2023-10-09-00:17:55,534.61
2023-10-09-00:17:56,541.18
2023-10-09-00:17:57,535.31
2023-10-09-00:17:59,531.86
2023-10-09-00:18:00,539.68
2023-10-09-00:18:01,529.31
2023-10-09-00:18:02,534.99
2023-10-09-00:18:03,532.73
2023-10-09-00:18:04,537.62
2023-10-09-00:18:05,533.91
2023-10-09-00:18:06,542.58
2023-10-09-00:18:07,532.73
2023-10-09-00:18:08,532.18
2023-10-09-00:18:10,530.83
2023-10-09-00:18:11,544.35
2023-10-09-00:18:12,553.11
2023-10-09-00:18:15,532.75
2023-10-09-00:18:16,531.82
2023-10-09-00:18:17,537.45
2023-10-09-00:18:18,541.53
2023-10-09-00:18:19,543.29
2023-10-09-00:18:20,540.57
2023-10-09-00:18:21,550.14
2023-10-09-00:18:22,528.99
2023-10-09-00:18:23,537.91
2023-10-09-00:18:24,545.25
2023-10-09-00:18:25,542.94
2023-10-09-00:18:25,530.77
2023-10-09-00:18:26,532.34
2023-10-09-00:18:29,538.52
2023-10-09-00:18:30,537.56
2023-10-09-00:18:31,548.34
2023-10-09-00:18:32,547.93
2023-10-09-00:18:33,545.5
2023-10-09-00:18:34,551.41
2023-10-09-00:18:35,550.23
2023-10-09-00:18:36,547.56
2023-10-09-00:18:37,536.53
2023-10-09-00:18:38,552.35
2023-10-09-00:18:39,536.37
2023-10-09-00:18:40,544
2023-10-09-00:18:41,550.03
2023-10-09-00:18:42,551.61
2023-10-09-00:18:46,551.76
2023-10-09-00:18:49,554.91
2023-10-09-00:18:50,539.94
2023-10-09-00:18:51,540.08
2023-10-09-00:18:52,542.3
2023-10-09-00:18:53,530.1
2023-10-09-00:18:55,535.72
2023-10-09-00:18:55,558.53
2023-10-09-00:18:56,544.14
2023-10-09-00:18:59,537.17
2023-10-09-00:19:00,553.71
2023-10-09-00:19:01,530.41
2023-10-09-00:19:01,536.08
2023-10-09-00:19:02,542.73
2023-10-09-00:19:03,536.53
2023-10-09-00:19:04,526.07
2023-10-09-00:19:05,535.2
2023-10-09-00:19:06,543.32
2023-10-09-00:19:07,532.09
2023-10-09-00:19:08,548.41
2023-10-09-00:19:09,531.68
2023-10-09-00:19:10,545.09
2023-10-09-00:19:11,530.34
2023-10-09-00:19:12,545.96
2023-10-09-00:19:14,535.15
2023-10-09-00:19:15,533.5
2023-10-09-00:19:16,538.24
2023-10-09-00:19:17,536.25
2023-10-09-00:19:18,537.62
2023-10-09-00:19:19,540.79
2023-10-09-00:19:20,530.44
2023-10-09-00:19:21,533.75
2023-10-09-00:19:22,531.23
2023-10-09-00:19:23,538.02
2023-10-09-00:19:24,529.49
2023-10-09-00:19:25,535.3
2023-10-09-00:19:26,540.96
2023-10-09-00:19:27,542.4
2023-10-09-00:19:28,530.34
2023-10-09-00:19:29,532.36
2023-10-09-00:19:30,537.53
2023-10-09-00:19:31,550.35
2023-10-09-00:19:32,543.03
2023-10-09-00:19:33,529.4
2023-10-09-00:19:34,539.2
2023-10-09-00:19:35,529.26
2023-10-09-00:19:36,532.32
2023-10-09-00:19:37,531.9
2023-10-09-00:19:38,535.35
2023-10-09-00:19:40,540.1
2023-10-09-00:19:41,539.42
2023-10-09-00:19:42,535.09
2023-10-09-00:19:45,540.96
2023-10-09-00:19:46,528.24
2023-10-09-00:19:47,538.25
2023-10-09-00:19:48,536.64
2023-10-09-00:19:49,536.45
2023-10-09-00:19:50,526.78
2023-10-09-00:19:51,537.98
2023-10-09-00:19:52,526.97
2023-10-09-00:19:53,531.96
2023-10-09-00:19:54,527.57
2023-10-09-00:19:55,541.44
2023-10-09-00:19:55,529.51
2023-10-09-00:19:56,541.02
2023-10-09-00:19:59,535.87
2023-10-09-00:20:00,571.78
2023-10-09-00:20:01,545.38
2023-10-09-00:20:02,569.62
2023-10-09-00:20:03,542.54
2023-10-09-00:20:04,548.01
2023-10-09-00:20:05,534.68
2023-10-09-00:20:06,531.96
2023-10-09-00:20:07,538.3
2023-10-09-00:20:09,535.36
2023-10-09-00:20:11,533.26
2023-10-09-00:20:13,541.44
2023-10-09-00:20:15,532.22
2023-10-09-00:20:16,529.51
2023-10-09-00:20:17,538.16
2023-10-09-00:20:18,530.66
2023-10-09-00:20:19,539.39
2023-10-09-00:20:20,528.7
2023-10-09-00:20:21,540.08
2023-10-09-00:20:22,526.1
2023-10-09-00:20:23,543.32
2023-10-09-00:20:24,538.8
2023-10-09-00:20:25,530.31
2023-10-09-00:20:26,529.58
2023-10-09-00:20:28,546.11
2023-10-09-00:20:29,530.78
2023-10-09-00:20:30,529.47
2023-10-09-00:20:31,536.21
2023-10-09-00:20:32,538.36
2023-10-09-00:20:33,530.86
2023-10-09-00:20:34,544.52
2023-10-09-00:20:35,525.72
2023-10-09-00:20:36,533.94
2023-10-09-00:20:37,528.36
2023-10-09-00:20:38,543.59
2023-10-09-00:20:39,530.23
2023-10-09-00:20:40,536.97
2023-10-09-00:20:41,536.06
2023-10-09-00:20:42,528.21
2023-10-09-00:20:43,532.93
2023-10-09-00:20:45,541.2
2023-10-09-00:20:46,529.85
2023-10-09-00:20:47,545.35
2023-10-09-00:20:48,538.03
2023-10-09-00:20:49,543.07
2023-10-09-00:20:50,525.76
2023-10-09-00:20:51,540.55
2023-10-09-00:20:52,546.77
2023-10-09-00:20:53,536.11
2023-10-09-00:20:54,528.79
2023-10-09-00:20:54,540.21
2023-10-09-00:20:55,525.09
2023-10-09-00:20:56,540.42
2023-10-09-00:20:59,530.28
2023-10-09-00:21:00,527.09
2023-10-09-00:21:01,536.71
2023-10-09-00:21:01,538.14
2023-10-09-00:21:02,529.21
2023-10-09-00:21:03,556.11
2023-10-09-00:21:04,532.52
2023-10-09-00:21:05,537.25
2023-10-09-00:21:06,527.63
2023-10-09-00:21:07,553.49
2023-10-09-00:21:08,533.57
2023-10-09-00:21:09,540.4
2023-10-09-00:21:10,555.52
2023-10-09-00:21:11,541.62
2023-10-09-00:21:12,540.49
2023-10-09-00:21:14,532.22
2023-10-09-00:21:15,538.52
2023-10-09-00:21:16,532.9
2023-10-09-00:21:17,534.82
2023-10-09-00:21:18,535.89
2023-10-09-00:21:20,532.85
2023-10-09-00:21:21,525.78
2023-10-09-00:21:22,537.66
2023-10-09-00:21:23,545.28
2023-10-09-00:21:24,533.7
2023-10-09-00:21:25,525.06
2023-10-09-00:21:26,536.57
2023-10-09-00:21:29,532.51
2023-10-09-00:21:30,525.28
2023-10-09-00:21:31,536.44
2023-10-09-00:21:31,546.65
2023-10-09-00:21:32,547.99
2023-10-09-00:21:33,530.15
2023-10-09-00:21:34,535.23
2023-10-09-00:21:35,541.42
2023-10-09-00:21:36,535.47
2023-10-09-00:21:37,532.88
2023-10-09-00:21:39,532.59
2023-10-09-00:21:40,537.02
2023-10-09-00:21:41,528.91
2023-10-09-00:21:44,537.71
2023-10-09-00:21:45,526.89
2023-10-09-00:21:47,552.64
2023-10-09-00:21:48,540.19
2023-10-09-00:21:49,536.64
2023-10-09-00:21:50,528.99
2023-10-09-00:21:50,540.8
2023-10-09-00:21:51,525.55
2023-10-09-00:21:52,531.17
2023-10-09-00:21:53,541.07
2023-10-09-00:21:54,540.7
2023-10-09-00:21:55,523.64
2023-10-09-00:21:56,532.13
2023-10-09-00:21:58,530.74
2023-10-09-00:21:59,540.42
2023-10-09-00:22:00,539.73
2023-10-09-00:22:01,524.66
2023-10-09-00:22:02,529.88
2023-10-09-00:22:03,540.83
2023-10-09-00:22:04,529.12
2023-10-09-00:22:05,522.31
2023-10-09-00:22:06,529.6
2023-10-09-00:22:07,534.41
2023-10-09-00:22:08,528.49
2023-10-09-00:22:09,535.75
2023-10-09-00:22:10,525.46
2023-10-09-00:22:11,537.09
2023-10-09-00:22:13,565.11
2023-10-09-00:22:14,528.19
2023-10-09-00:22:15,539.36
2023-10-09-00:22:16,548.5
2023-10-09-00:22:19,528.26
2023-10-09-00:22:20,525.76
2023-10-09-00:22:21,533.46
2023-10-09-00:22:22,532.45
2023-10-09-00:22:23,529.76
2023-10-09-00:22:24,538.55
2023-10-09-00:22:25,527.86
2023-10-09-00:22:26,533.7
2023-10-09-00:22:29,545.03
2023-10-09-00:22:30,541.38
2023-10-09-00:22:31,536.2
2023-10-09-00:22:32,552.76
2023-10-09-00:22:33,563.3
2023-10-09-00:22:34,550.38
2023-10-09-00:22:35,549.39
2023-10-09-00:22:36,545.34
2023-10-09-00:22:37,551.25
2023-10-09-00:22:38,536.31
2023-10-09-00:22:39,526.66
2023-10-09-00:22:40,558.15
2023-10-09-00:22:41,532.83
2023-10-09-00:22:42,538.18
2023-10-09-00:22:43,555.51
2023-10-09-00:22:44,555.7
2023-10-09-00:22:45,542.66
2023-10-09-00:22:46,530.92
2023-10-09-00:22:47,525.27
2023-10-09-00:22:48,544.67
2023-10-09-00:22:49,539.64
2023-10-09-00:22:50,529.31
2023-10-09-00:22:51,528.76
2023-10-09-00:22:52,524.89
2023-10-09-00:22:53,540.35
2023-10-09-00:22:54,528.29
2023-10-09-00:22:55,529.69
2023-10-09-00:22:56,528.72
2023-10-09-00:22:58,531.82
2023-10-09-00:22:59,536.79
2023-10-09-00:23:00,541.34
2023-10-09-00:23:01,533.52
2023-10-09-00:23:02,526.81
2023-10-09-00:23:03,534.38
2023-10-09-00:23:04,541.16
2023-10-09-00:23:05,537.88
2023-10-09-00:23:06,526.33
2023-10-09-00:23:07,535.19
2023-10-09-00:23:08,549.42
2023-10-09-00:23:09,534.52
2023-10-09-00:23:10,537.46
2023-10-09-00:23:11,534.73
2023-10-09-00:23:13,531.73
2023-10-09-00:23:15,538.46
2023-10-09-00:23:16,535.45
2023-10-09-00:23:17,535.35
2023-10-09-00:23:19,533.83
2023-10-09-00:23:20,564.22
2023-10-09-00:23:21,526.42
2023-10-09-00:23:23,537.59
2023-10-09-00:23:24,539.05
2023-10-09-00:23:25,539.6
2023-10-09-00:23:26,534.45
2023-10-09-00:23:27,541.3
2023-10-09-00:23:28,540.14
2023-10-09-00:23:29,538.9
2023-10-09-00:23:30,528.83
2023-10-09-00:23:31,546.94
2023-10-09-00:23:32,537.67
2023-10-09-00:23:33,548.33
2023-10-09-00:23:34,549.09
2023-10-09-00:23:35,548.78
2023-10-09-00:23:36,541.05
2023-10-09-00:23:37,552.9
2023-10-09-00:23:38,552.21
2023-10-09-00:23:39,551.72
2023-10-09-00:23:41,539.26
2023-10-09-00:23:43,531.77
2023-10-09-00:23:45,528.19
2023-10-09-00:23:46,533.87
2023-10-09-00:23:47,535.85
2023-10-09-00:23:48,526.81
2023-10-09-00:23:49,531.71
2023-10-09-00:23:50,542.42
2023-10-09-00:23:51,538.03
2023-10-09-00:23:52,528.51
2023-10-09-00:23:53,528.72
2023-10-09-00:23:54,538.36
2023-10-09-00:23:55,536.05
2023-10-09-00:23:55,531.52
2023-10-09-00:23:56,525.17
2023-10-09-00:23:59,540.64
2023-10-09-00:24:00,527.47
2023-10-09-00:24:01,531.17
2023-10-09-00:24:01,523.93
2023-10-09-00:24:02,532.69
2023-10-09-00:24:03,538.87
2023-10-09-00:24:04,536.53
2023-10-09-00:24:05,525.43
2023-10-09-00:24:06,533.16
2023-10-09-00:24:07,531.81
2023-10-09-00:24:08,529.18
2023-10-09-00:24:09,545.56
2023-10-09-00:24:10,532.45
2023-10-09-00:24:11,528.05
2023-10-09-00:24:12,524.59
2023-10-09-00:24:14,530.88
2023-10-09-00:24:15,524.93
2023-10-09-00:24:16,524.49
2023-10-09-00:24:17,537.19
2023-10-09-00:24:18,535.77
2023-10-09-00:24:19,537.71
2023-10-09-00:24:21,523.54
2023-10-09-00:24:22,530.64
2023-10-09-00:24:23,522.91
2023-10-09-00:24:24,556.33
2023-10-09-00:24:25,548.83
2023-10-09-00:24:26,531.68
2023-10-09-00:24:30,533.89
2023-10-09-00:24:31,525.39
2023-10-09-00:24:32,536.62
2023-10-09-00:24:33,524.5
2023-10-09-00:24:34,532.96
2023-10-09-00:24:35,541.71
2023-10-09-00:24:36,524.86
2023-10-09-00:24:37,527.25
2023-10-09-00:24:38,533.53
2023-10-09-00:24:39,534.56
2023-10-09-00:24:40,526.28
2023-10-09-00:24:41,537.56
2023-10-09-00:24:42,527.96
2023-10-09-00:24:43,537.99
2023-10-09-00:24:44,527.92
2023-10-09-00:24:45,535.77
2023-10-09-00:24:46,530.07
2023-10-09-00:24:47,532.16
2023-10-09-00:24:48,528.1
2023-10-09-00:24:49,537.95
2023-10-09-00:24:50,528.82
2023-10-09-00:24:52,524.45
2023-10-09-00:24:53,534.84
2023-10-09-00:24:54,534.39
2023-10-09-00:24:56,544.11
2023-10-09-00:24:58,529.2
2023-10-09-00:24:59,534.88
2023-10-09-00:25:00,539.05
2023-10-09-00:25:01,539.43
2023-10-09-00:25:02,522.63
2023-10-09-00:25:03,537.26
2023-10-09-00:25:04,530.73
2023-10-09-00:25:05,525.58
2023-10-09-00:25:06,536.77
2023-10-09-00:25:07,530.08
2023-10-09-00:25:08,532.05
2023-10-09-00:25:09,528.22
2023-10-09-00:25:10,534.49
2023-10-09-00:25:11,523.11
2023-10-09-00:25:12,527.79
2023-10-09-00:25:14,536.83
2023-10-09-00:25:15,528.17
2023-10-09-00:25:16,522.6
2023-10-09-00:25:17,537.96
2023-10-09-00:25:18,524.88
2023-10-09-00:25:19,526.41
2023-10-09-00:25:20,526.25
2023-10-09-00:25:20,534.63
2023-10-09-00:25:21,531.51
2023-10-09-00:25:22,544.37
2023-10-09-00:25:23,527.46
2023-10-09-00:25:24,537.75
2023-10-09-00:25:25,543.45
2023-10-09-00:25:26,531.37
2023-10-09-00:25:28,534.37
2023-10-09-00:25:29,539.92
2023-10-09-00:25:30,546.89
2023-10-09-00:25:31,539.84
2023-10-09-00:25:32,557.51
2023-10-09-00:25:33,527.2
2023-10-09-00:25:34,539.05
2023-10-09-00:25:35,533.22
2023-10-09-00:25:36,536.32
2023-10-09-00:25:37,526.26
2023-10-09-00:25:38,540.17
2023-10-09-00:25:39,540.31
2023-10-09-00:25:41,530.11
2023-10-09-00:25:43,529.76
2023-10-09-00:25:45,533.96
2023-10-09-00:25:46,523.1
2023-10-09-00:25:47,534.53
2023-10-09-00:25:48,524.79
2023-10-09-00:25:49,533.59
2023-10-09-00:25:50,527.45
2023-10-09-00:25:50,535.64
2023-10-09-00:25:51,526.76
2023-10-09-00:25:52,539.83
2023-10-09-00:25:53,532.18
2023-10-09-00:25:54,537.39
2023-10-09-00:25:55,522.37
2023-10-09-00:25:56,529.52
2023-10-09-00:25:59,535.06
2023-10-09-00:26:00,526.08
2023-10-09-00:26:01,531.64
2023-10-09-00:26:01,526.22
2023-10-09-00:26:02,526.58
2023-10-09-00:26:03,540.48
2023-10-09-00:26:04,528.52
2023-10-09-00:26:05,534.7
2023-10-09-00:26:06,528.79
2023-10-09-00:26:07,534.89
2023-10-09-00:26:08,522.41
2023-10-09-00:26:09,534.4
2023-10-09-00:26:10,522.97
2023-10-09-00:26:11,537.14
2023-10-09-00:26:12,529.82
2023-10-09-00:26:14,530.72
2023-10-09-00:26:15,535.33
2023-10-09-00:26:16,525.71
2023-10-09-00:26:17,532.38
2023-10-09-00:26:18,540.76
2023-10-09-00:26:19,523.03
2023-10-09-00:26:20,534.77
2023-10-09-00:26:21,529
2023-10-09-00:26:22,533.03
2023-10-09-00:26:23,526.76
2023-10-09-00:26:24,537.64
2023-10-09-00:26:25,521.24
2023-10-09-00:26:26,530.23
2023-10-09-00:26:27,524.38
2023-10-09-00:26:28,536.98
2023-10-09-00:26:29,526.94
2023-10-09-00:26:30,536.7
2023-10-09-00:26:31,524.57
2023-10-09-00:26:32,537.22
2023-10-09-00:26:33,526.8
2023-10-09-00:26:34,525.71
2023-10-09-00:26:35,536.24
2023-10-09-00:26:36,558.6
2023-10-09-00:26:37,539.52
2023-10-09-00:26:38,522.11
2023-10-09-00:26:39,546.65
2023-10-09-00:26:40,525.18
2023-10-09-00:26:41,542.62
2023-10-09-00:26:43,543.42
2023-10-09-00:26:44,549.2
2023-10-09-00:26:45,544.5
2023-10-09-00:26:46,550.38
2023-10-09-00:26:47,528.62
2023-10-09-00:26:48,544.44
2023-10-09-00:26:49,547.64
2023-10-09-00:26:50,549.52
2023-10-09-00:26:51,536.98
2023-10-09-00:26:52,527.42
2023-10-09-00:26:53,532.85
2023-10-09-00:26:54,523.8
2023-10-09-00:26:55,535.69
2023-10-09-00:26:56,531.39
2023-10-09-00:26:57,535.29
2023-10-09-00:26:58,539.1
2023-10-09-00:26:59,547.1
2023-10-09-00:27:00,532.6
2023-10-09-00:27:01,538.84
2023-10-09-00:27:02,538.65
2023-10-09-00:27:03,532.21
2023-10-09-00:27:04,539.18
2023-10-09-00:27:05,536.35
2023-10-09-00:27:06,521.23
2023-10-09-00:27:07,526.16
2023-10-09-00:27:08,545
2023-10-09-00:27:09,538.04
2023-10-09-00:27:10,532.17
2023-10-09-00:27:11,524.43
2023-10-09-00:27:12,537.78
2023-10-09-00:27:14,533.7
2023-10-09-00:27:15,526.14
2023-10-09-00:27:16,528.69
2023-10-09-00:27:17,535.29
2023-10-09-00:27:18,532.56
2023-10-09-00:27:19,523.87
2023-10-09-00:27:20,529.09
2023-10-09-00:27:21,532.49
2023-10-09-00:27:22,524.81
2023-10-09-00:27:22,530.02
2023-10-09-00:27:23,521.61
2023-10-09-00:27:24,532.17
2023-10-09-00:27:25,521.84
2023-10-09-00:27:26,531.34
2023-10-09-00:27:29,552.91
2023-10-09-00:27:30,527.4
2023-10-09-00:27:30,535.49
2023-10-09-00:27:31,524.88
2023-10-09-00:27:32,534.9
2023-10-09-00:27:33,525.84
2023-10-09-00:27:34,538.47
2023-10-09-00:27:35,527.34
2023-10-09-00:27:36,536.18
2023-10-09-00:27:37,526.69
2023-10-09-00:27:38,529
2023-10-09-00:27:39,538.41
2023-10-09-00:27:40,534.77
2023-10-09-00:27:41,529.24
2023-10-09-00:27:42,529
2023-10-09-00:27:44,525.92
2023-10-09-00:27:45,538.8
2023-10-09-00:27:46,538.58
2023-10-09-00:27:47,536.61
2023-10-09-00:27:49,546.32
2023-10-09-00:27:51,533.12
2023-10-09-00:27:52,531.56
2023-10-09-00:27:53,533.92
2023-10-09-00:27:54,428.71
2023-10-09-00:27:55,435.31
2023-10-09-00:27:56,427.25
2023-10-09-00:27:59,431.96
2023-10-09-00:28:00,435.78
2023-10-09-00:28:00,431.34
2023-10-09-00:28:01,439.52
2023-10-09-00:28:02,425.15
2023-10-09-00:28:03,433.5
2023-10-09-00:28:04,441.42
2023-10-09-00:28:05,442.19
2023-10-09-00:28:06,429.38
2023-10-09-00:28:07,429.22
2023-10-09-00:28:08,440.93
2023-10-09-00:28:09,431.6
2023-10-09-00:28:10,442.12
2023-10-09-00:28:11,428.22
2023-10-09-00:28:13,429.8
2023-10-09-00:28:14,436.06
2023-10-09-00:28:15,429.44
2023-10-09-00:28:16,439.82
2023-10-09-00:28:17,431.82
2023-10-09-00:28:18,435.25
2023-10-09-00:28:19,446.71
2023-10-09-00:28:20,433.79
2023-10-09-00:28:21,449.63
2023-10-09-00:28:22,450.69
2023-10-09-00:28:23,448.93
2023-10-09-00:28:24,451.68
2023-10-09-00:28:25,449.31
2023-10-09-00:28:26,452.87
2023-10-09-00:28:27,446.96
2023-10-09-00:28:29,446.71
2023-10-09-00:28:30,437.63
2023-10-09-00:28:31,434.45
2023-10-09-00:28:32,441
2023-10-09-00:28:33,443.69
2023-10-09-00:28:34,431.22
2023-10-09-00:28:35,431.5
2023-10-09-00:28:36,449.88
2023-10-09-00:28:37,450.38
2023-10-09-00:28:38,438.65
2023-10-09-00:28:39,436.97
2023-10-09-00:28:40,441.63
2023-10-09-00:28:41,446.11
2023-10-09-00:28:43,443.26
2023-10-09-00:28:45,441.11
2023-10-09-00:28:46,439.32
2023-10-09-00:28:47,428.13
2023-10-09-00:28:48,449.85
2023-10-09-00:28:49,449.98
2023-10-09-00:28:50,460.7
2023-10-09-00:28:51,428.92
2023-10-09-00:28:52,453.58
2023-10-09-00:28:53,441.95
2023-10-09-00:28:54,444.9
2023-10-09-00:28:55,429.91
2023-10-09-00:28:56,432.45
2023-10-09-00:28:56,430.76
2023-10-09-00:29:00,442.26
2023-10-09-00:29:01,444.4
2023-10-09-00:29:02,431.81
2023-10-09-00:29:03,437.61
2023-10-09-00:29:04,441.59
2023-10-09-00:29:05,436.22
2023-10-09-00:29:06,430.49
2023-10-09-00:29:07,446.22
2023-10-09-00:29:08,441.1
2023-10-09-00:29:09,443.53
2023-10-09-00:29:10,432.48
2023-10-09-00:29:11,430.19
2023-10-09-00:29:12,444.33
2023-10-09-00:29:14,433.45
2023-10-09-00:29:15,438.14
2023-10-09-00:29:16,438
2023-10-09-00:29:17,438.09
2023-10-09-00:29:18,437.84
2023-10-09-00:29:18,432.97
2023-10-09-00:29:19,431.45
2023-10-09-00:29:20,457.93
2023-10-09-00:29:21,453.24
2023-10-09-00:29:22,439.35
2023-10-09-00:29:23,444.7
2023-10-09-00:29:24,441.78
2023-10-09-00:29:25,448.16
2023-10-09-00:29:26,456.15
2023-10-09-00:29:29,430.82
2023-10-09-00:29:30,439.42
2023-10-09-00:29:31,430.06
2023-10-09-00:29:32,441.65
2023-10-09-00:29:32,437.04
2023-10-09-00:29:33,427.34
2023-10-09-00:29:34,432.5
2023-10-09-00:29:35,433.73
2023-10-09-00:29:36,440.78
2023-10-09-00:29:37,426.83
2023-10-09-00:29:38,442.72
2023-10-09-00:29:39,430.62
2023-10-09-00:29:40,440.76
2023-10-09-00:29:41,430.57
2023-10-09-00:29:44,441.82
2023-10-09-00:29:45,427.43
2023-10-09-00:29:46,434.54
2023-10-09-00:29:47,428.04
2023-10-09-00:29:48,427.41
2023-10-09-00:29:49,443.69
2023-10-09-00:29:50,435.21
2023-10-09-00:29:51,436.88
2023-10-09-00:29:52,433.14
2023-10-09-00:29:53,442.49
2023-10-09-00:29:55,430.56
2023-10-09-00:29:56,439.08
2023-10-09-00:29:59,433.16
2023-10-09-00:30:00,442.1
2023-10-09-00:30:01,440.99
2023-10-09-00:30:02,427.52
2023-10-09-00:30:03,428.55
2023-10-09-00:30:04,441.17
2023-10-09-00:30:05,429.96
2023-10-09-00:30:06,427.53
2023-10-09-00:30:07,428.99
2023-10-09-00:30:08,440.4
2023-10-09-00:30:09,432.94
2023-10-09-00:30:10,440.53
2023-10-09-00:30:11,435.48
2023-10-09-00:30:13,433.86
2023-10-09-00:30:16,426.02
2023-10-09-00:30:17,437.68
2023-10-09-00:30:18,432.73
2023-10-09-00:30:19,440.2
2023-10-09-00:30:20,439.41
2023-10-09-00:30:21,427.16
2023-10-09-00:30:22,426.33
2023-10-09-00:30:23,443.27
2023-10-09-00:30:24,435.78
2023-10-09-00:30:25,442.68
2023-10-09-00:30:26,446.11
2023-10-09-00:30:28,429.54
2023-10-09-00:30:29,442.64
